DOI;Acceptor;SMILES_acc;Donor;SMILES_don;Voc;Jsc;FF;PCE;HOMO_A;LUMO_A;EgCV_A;A_absorption_curve;λ_A_absorption;EgA_opt;λ_A_onset;Eg_opt_A_reported;HOMO_D;LUMO_D;EgCV_D;D_Absorption_curve;λ_D_absorption;EgD_opt;λ_D_onset;Eg_opt_D_reported;
10.1002/aenm.202003777;BTP1O-4Cl-C10 ;CCCCCCCCCCCOc3c(C=c2c(=O)c1cc(Cl)c(Cl)cc1c2=C(C#N)C#N)sc4c%12c(sc34)c5c(c%11c(c6nsnc56)c%10sc9c(CCCCCCCCCCC)c(C=c8c(=O)c7cc(Cl)c(Cl)cc7c8=C(C#N)C#N)sc9c%10n%11C(CCC)CCCCC)C%12CC(CCC)CCCCC;PBDB-T-2F(PM6);CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,9;23,42;77,6;16,4;-5.81;-3.9;1.91;Image;882;1,41;882;1.41;-5.6;-3.51;2.09;Image;680;1.82;;;
10.1002/aenm.202003777;BTP1O-4Cl-C8 ;CCCCCCCCCCCOc3c(C=c2c(=O)c1cc(Cl)c(Cl)cc1c2=C(C#N)C#N)sc4c%12c(sc34)c5c(c%11c(c6nsnc56)c%10sc9c(CCCCCCCCCCC)c(C=c8c(=O)c7cc(Cl)c(Cl)cc7c8=C(C#N)C#N)sc9c%10n%11C(CC)CCCC)C%12CC(CC)CCCC;PBDB-T-2F(PM6);CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,9;23,37;69,9;14,7;-5.83;-3.9;1.93;Image;869;1,43;869;1.43;-5.6;-3.51;2.09;Image;680;1.82;;;
10.1002/aenm.202003777;BTP1O-4Cl-C12 ;CCCCCCCCCCCOc3c(C=c2c(=O)c1cc(Cl)c(Cl)cc1c2=C(C#N)C#N)sc4c%12c(sc34)c5c(c%11c(c6nsnc56)c%10sc9c(CCCCCCCCCCC)c(C=c8c(=O)c7cc(Cl)c(Cl)cc7c8=C(C#N)C#N)sc9c%10n%11C(CCCC)CCCCCC)C%12CC(CCCC)CCCCCC;PBDB-T-2F(PM6);CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,91;23,85;78,8;17,1;-5.84;-3.9;1.94;Image;878;1,41;878;1.41;-5.6;-3.51;2.09;Image;680;1.82;;;
10.1002/aenm.202003777;BTP2O-4Cl-C12 ;CCCCCCCCCCCOc3c(C=c2c(=O)c1cc(Cl)c(Cl)cc1c2=C(C#N)C#N)sc4c%12c(sc34)c5c(c%11c(c6nsnc56)c%10sc9c(OCCCCCCCCCCC)c(C=c8c(=O)c7cc(Cl)c(Cl)cc7c8=C(C#N)C#N)sc9c%10n%11C(CCCC)CCCCCC)C%12CC(CCCC)CCCCCC;PBDB-T-2F(PM6);CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,96;21,14;77,2;15,6;-5.85;-3.79;2.06;Image;818;1,52;818;1.52;-5.6;-3.51;2.09;Image;680;1.82;;;
10.1002/aenm.202100492;PIDTC-T;CCCCCCc%15ccc(C%14(c1ccc(CCCCCC)cc1)c9cc8c5sc4cc(C=c3c(=O)c2c(Cl)scc2c3=C(C#N)C#N)sc4c5C(c6ccc(CCCCCC)cc6)(c7ccc(CCCCCC)cc7)c8cc9c%13sc%12cc(C=c%11c(=O)c%10c(Cl)scc%10c%11=C(C#N)C#N)sc%12c%13%14)cc%15;PBDB-T-2F(PM6);CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,821;15,27;56,2;7,05;-5.99;-4.05;1.94;Image;800;1,55;;;-5.5;-3.61;1.89;Image;690;1.80;;;
10.1002/aenm.202100492;PIDTC-T;CCCCCCc%15ccc(C%14(c1ccc(CCCCCC)cc1)c9cc8c5sc4cc(C=c3c(=O)c2c(Cl)scc2c3=C(C#N)C#N)sc4c5C(c6ccc(CCCCCC)cc6)(c7ccc(CCCCCC)cc7)c8cc9c%13sc%12cc(C=c%11c(=O)c%10c(Cl)scc%10c%11=C(C#N)C#N)sc%12c%13%14)cc%15;PBDB-T-2F(PM6);CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,825;15,81;64,3;8,38;-5.99;-4.05;1.94;Image;800;1,55;;;-5.5;-3.61;1.89;Image;690;1.80;;;
10.1002/aenm.202100492;PIDTC-T;CCCCCCc%15ccc(C%14(c1ccc(CCCCCC)cc1)c9cc8c5sc4cc(C=c3c(=O)c2c(Cl)scc2c3=C(C#N)C#N)sc4c5C(c6ccc(CCCCCC)cc6)(c7ccc(CCCCCC)cc7)c8cc9c%13sc%12cc(C=c%11c(=O)c%10c(Cl)scc%10c%11=C(C#N)C#N)sc%12c%13%14)cc%15;PBDB-T-2F(PM6);CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,83;16,16;67,6;9,07;-5.99;-4.05;1.94;Image;800;1,55;;;-5.5;-3.61;1.89;Image;690;1.80;;;
10.1002/aenm.202100492;PIDTC-T;CCCCCCc%15ccc(C%14(c1ccc(CCCCCC)cc1)c9cc8c5sc4cc(C=c3c(=O)c2c(Cl)scc2c3=C(C#N)C#N)sc4c5C(c6ccc(CCCCCC)cc6)(c7ccc(CCCCCC)cc7)c8cc9c%13sc%12cc(C=c%11c(=O)c%10c(Cl)scc%10c%11=C(C#N)C#N)sc%12c%13%14)cc%15;PBDB-T-2F(PM6);CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,831;16,34;70,4;9,55;-5.99;-4.05;1.94;Image;800;1,55;;;-5.5;-3.61;1.89;Image;690;1.80;;;
10.1002/aenm.202100492;Y6;CCCCCCC(CCCC)Cc3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%11c3sc%12c%10c4nsnc4c9c8sc7c(CC(CCCC)CCCCCC)c(C=c6c(=O)c5cc(F)c(F)cc5c6=C(C#N)C#N)sc7c8n(CC(CC)CCCC)c9c%10n(CC(CC)CCCC)c%11%12;PBDB-T-2F(PM6);CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,84;25,47;77,1;16,52;-5.6;-4.1;1.5;Image;910;1,36;;;-5.5;-3.61;1.89;Image;690;1.80;;;
10.1002/aenm.202100492;Y6;CCCCCCC(CCCC)Cc3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%11c3sc%12c%10c4nsnc4c9c8sc7c(CC(CCCC)CCCCCC)c(C=c6c(=O)c5cc(F)c(F)cc5c6=C(C#N)C#N)sc7c8n(CC(CC)CCCC)c9c%10n(CC(CC)CCCC)c%11%12;PBDB-T-2F(PM6);CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,845;25,64;77,7;16,83;-5.6;-4.1;1.5;Image;910;1,36;;;-5.5;-3.61;1.89;Image;690;1.80;;;
10.1002/aenm.202100492;Y6;CCCCCCC(CCCC)Cc3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%11c3sc%12c%10c4nsnc4c9c8sc7c(CC(CCCC)CCCCCC)c(C=c6c(=O)c5cc(F)c(F)cc5c6=C(C#N)C#N)sc7c8n(CC(CC)CCCC)c9c%10n(CC(CC)CCCC)c%11%12;PBDB-T-2F(PM6);CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,846;25,82;78,2;17,1;-5.6;-4.1;1.5;Image;910;1,36;;;-5.5;-3.61;1.89;Image;690;1.80;;;
10.1002/aenm.202100492;Y6;CCCCCCC(CCCC)Cc3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%11c3sc%12c%10c4nsnc4c9c8sc7c(CC(CCCC)CCCCCC)c(C=c6c(=O)c5cc(F)c(F)cc5c6=C(C#N)C#N)sc7c8n(CC(CC)CCCC)c9c%10n(CC(CC)CCCC)c%11%12;PBDB-T-2F(PM6);CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,853;25,5;77,6;16,88;-5.6;-4.1;1.5;Image;910;1,36;;;-5.5;-3.61;1.89;Image;690;1.80;;;
10.1002/aenm.202100492;ITC-2Cl;CCCCCCc%15ccc(C%14(c1ccc(CCCCCC)cc1)c9cc8c5sc4cc(C=c3c(=O)c2c(Cl)scc2c3=C(C#N)C#N)sc4c5C(c6ccc(CCCCCC)cc6)(c7ccc(CCCCCC)cc7)c8cc9c%13sc%12cc(C=c%11c(=O)c%10c(Cl)scc%10c%11=C(C#N)C#N)sc%12c%13%14)cc%15;PBDB-T-2F(PM6);CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,912;19,48;75,5;13,42;-5.58;-4.01;1.57;Image;840;1,47;;;-5.5;-3.61;1.89;Image;690;1.80;;;
10.1002/aenm.202100492;ITC-2Cl;CCCCCCc%15ccc(C%14(c1ccc(CCCCCC)cc1)c9cc8c5sc4cc(C=c3c(=O)c2c(Cl)scc2c3=C(C#N)C#N)sc4c5C(c6ccc(CCCCCC)cc6)(c7ccc(CCCCCC)cc7)c8cc9c%13sc%12cc(C=c%11c(=O)c%10c(Cl)scc%10c%11=C(C#N)C#N)sc%12c%13%14)cc%15;PBDB-T-2F(PM6);CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,916;20,06;77,1;14,17;-5.58;-4.01;1.57;Image;840;1,47;;;-5.5;-3.61;1.89;Image;690;1.80;;;
10.1002/aenm.202100492;ITC-2Cl;CCCCCCc%15ccc(C%14(c1ccc(CCCCCC)cc1)c9cc8c5sc4cc(C=c3c(=O)c2c(Cl)scc2c3=C(C#N)C#N)sc4c5C(c6ccc(CCCCCC)cc6)(c7ccc(CCCCCC)cc7)c8cc9c%13sc%12cc(C=c%11c(=O)c%10c(Cl)scc%10c%11=C(C#N)C#N)sc%12c%13%14)cc%15;PBDB-T-2F(PM6);CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,917;20,06;77,1;13,87;-5.58;-4.01;1.57;Image;840;1,47;;;-5.5;-3.61;1.89;Image;690;1.80;;;
10.1002/aenm.202100492;ITC-2Cl;CCCCCCc%15ccc(C%14(c1ccc(CCCCCC)cc1)c9cc8c5sc4cc(C=c3c(=O)c2c(Cl)scc2c3=C(C#N)C#N)sc4c5C(c6ccc(CCCCCC)cc6)(c7ccc(CCCCCC)cc7)c8cc9c%13sc%12cc(C=c%11c(=O)c%10c(Cl)scc%10c%11=C(C#N)C#N)sc%12c%13%14)cc%15;PBDB-T-2F(PM6);CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,919;19,56;75,7;13,62;-5.58;-4.01;1.57;Image;840;1,47;;;-5.5;-3.61;1.89;Image;690;1.80;;;
10.1002/aenm.202100492;PY-IT;CCCCCCCCCCCc%12c(C=c3c(=O)c2cc(c1ccc(C)s1)ccc2c3=C(C#N)C#N)sc%13c%11cc(CC(CCCCCCCC)CCCCCCCCCC)c9c(c4nsnc4c%10c8sc7c(CCCCCCCCCCC)c(C=c6c(=O)c5cc(C)ccc5c6=C(C#N)C#N)sc7c8n(CC(CCCCCCCC)CCCCCCCCCC)c9%10)c%11sc%12%13;PBDB-T-2F(PM6);CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,93;22,04;72,1;14,78;-5.66;-3.7;1.96;Image;892;1,39;;;-5.15;-3.22;1.93;Image;690;1.80;;;
10.1002/aenm.202100492;PY-IT;CCCCCCCCCCCc%12c(C=c3c(=O)c2cc(c1ccc(C)s1)ccc2c3=C(C#N)C#N)sc%13c%11cc(CC(CCCCCCCC)CCCCCCCCCC)c9c(c4nsnc4c%10c8sc7c(CCCCCCCCCCC)c(C=c6c(=O)c5cc(C)ccc5c6=C(C#N)C#N)sc7c8n(CC(CCCCCCCC)CCCCCCCCCC)c9%10)c%11sc%12%13;PBDB-T-2F(PM6);CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,933;22,26;72,9;15,14;-5.66;-3.7;1.96;Image;892;1,39;;;-5.15;-3.22;1.93;Image;690;1.80;;;
10.1002/aenm.202100492;PY-IT;CCCCCCCCCCCc%12c(C=c3c(=O)c2cc(c1ccc(C)s1)ccc2c3=C(C#N)C#N)sc%13c%11cc(CC(CCCCCCCC)CCCCCCCCCC)c9c(c4nsnc4c%10c8sc7c(CCCCCCCCCCC)c(C=c6c(=O)c5cc(C)ccc5c6=C(C#N)C#N)sc7c8n(CC(CCCCCCCC)CCCCCCCCCC)c9%10)c%11sc%12%13;PBDB-T-2F(PM6);CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,935;22,34;73,6;15,39;-5.66;-3.7;1.96;Image;892;1,39;;;-5.15;-3.22;1.93;Image;690;1.80;;;
10.1002/aenm.202100492;PY-IT;CCCCCCCCCCCc%12c(C=c3c(=O)c2cc(c1ccc(C)s1)ccc2c3=C(C#N)C#N)sc%13c%11cc(CC(CCCCCCCC)CCCCCCCCCC)c9c(c4nsnc4c%10c8sc7c(CCCCCCCCCCC)c(C=c6c(=O)c5cc(C)ccc5c6=C(C#N)C#N)sc7c8n(CC(CCCCCCCC)CCCCCCCCCC)c9%10)c%11sc%12%13;PBDB-T-2F(PM6);CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,936;22,77;73,2;15,62;-5.66;-3.7;1.96;Image;892;1,39;;;-5.15;-3.22;1.93;Image;690;1.80;;;
10.1002/aenm.202102172;BT-BO-L4F;CCCCCCCCCCCc4c(C=c3c(=O)c2cc1cc(F)c(F)cc1cc2c3=C(C#N)C#N)sc%13c4sc%14c%12c5nsnc5c%11c%10sc9c(CCCCCCCCCCC)c(C=c8c(=O)c7cc6cc(F)c(F)cc6cc7c8=C(C#N)C#N)sc9c%10n(CC(CCCC)CCCCCC)c%11c%12n(CC(CCCC)CCCCCC)c%13%14;PBDB-T-2F(PM6);CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,83;27,62;70,52;16,17;-5.68;-4.37;1.31;Image;941;1,31;941;1.31;-5.48;-3.64;1.84;;680;1.82;;;
10.1002/aenm.202102172;BT-BO-L2F;CCCCCCCCCCCc4c(C=c3c(=O)c2cc1ccc(F)cc1cc2c3=C(C#N)C#N)sc%13c4sc%14c%12c5nsnc5c%11c%10sc9c(CCCCCCCCCCC)c(C=c8c(=O)c7cc6ccc(F)cc6cc7c8=C(C#N)C#N)sc9c%10n(CC(CCCC)CCCCCC)c%11c%12n(CC(CCCC)CCCCCC)c%13%14;PBDB-T-2F(PM6);CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,87;23,14;68,13;13,72;-5.55;-4.23;1.32;Image;939;1,32;939;1.32;-5.48;-3.64;1.84;;680;1.82;;;
10.1002/aenm.202102172;BT-BO- LIC;CCCCCCCCCCCc4c(C=c3c(=O)c2cc1ccccc1cc2c3=C(C#N)C#N)sc%13c4sc%14c%12c5nsnc5c%11c%10sc9c(CCCCCCCCCCC)c(C=c8c(=O)c7cc6ccccc6cc7c8=C(C#N)C#N)sc9c%10n(CC(CCCC)CCCCCC)c%11c%12n(CC(CCCC)CCCCCC)c%13%14;PBDB-T-2F(PM6);CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,9;18,41;56,03;9,28;-5.45;-4.1;1.35;Image;920;1,35;920;1.35;-5.48;-3.64;1.84;;680;1.82;;;
10.1002/aenm.202102596;BTP-4F-PC6;CCCCCCc%14cccc(c3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%12c3sc%13c%11c4nsnc4c%10c9sc8c(c5cccc(CCCCCC)c5)c(C=c7c(=O)c6cc(F)c(F)cc6c7=C(C#N)C#N)sc8c9n(CC(CCC)CCCC)c%10c%11n(CC(CC)CCCC)c%12%13)c%14;PBDB-T-2F(PM6);CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,86;25,08;80,33;17,22;-5.65;-3.9;1.75;Image;906;1,37;906;1.37;-5.53;-2.81;2.72;;680;1.82;;;
10.1002/aenm.202102596;BTP-4F-P3EH;CCCCC(CC)CCc%14cccc(c3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%12c3sc%13c%11c4nsnc4c%10c9sc8c(c5cccc(CCC(CC)CCCC)c5)c(C=c7c(=O)c6cc(F)c(F)cc6c7=C(C#N)C#N)sc8c9n(CC(CCC)CCCC)c%10c%11n(CC(CC)CCCC)c%12%13)c%14;PBDB-T-2F(PM6);CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,86;26,11;78,13;17,57;-5.66;-3.89;1.77;Image;886;1,4;886;1.40;-5.53;-2.81;2.72;;680;1.82;;;
10.1002/aenm.202102596;BTP-4F-P2EH;CCCCC(CC)Cc%14cccc(c3c(C=c2c(=O)c1cc(F)c(F)cc1c2=C(C#N)C#N)sc%12c3sc%13c%11c4nsnc4c%10c9sc8c(c5cccc(CC(CC)CCCC)c5)c(C=c7c(=O)c6cc(F)c(F)cc6c7=C(C#N)C#N)sc8c9n(CC(CCC)CCCC)c%10c%11n(CC(CC)CCCC)c%12%13)c%14;PBDB-T-2F(PM6);CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,88;25,85;80,08;18,22;-5.65;-3.87;1.78;Image;877;1,41;877;1.41;-5.53;-2.81;2.72;;680;1.82;;;
10.1002/aenm.202302063;Y6;CCCCCCCCCCCC1=C(SC2=C1SC1=C2N(CC(CC)CCCC)C2=C1C1=NSN=C1C1=C2N(CC(CC)CCCC)C2=C1SC1=C2SC(C=C2C(=O)C3=CC(F)=C(F)C=C3C2=C(C#N)C#N)=C1CCCCCCCCCCC)C=C1C(=O)C2=CC(F)=C(F)C=C2C1=C(C#N)C#N;PBDB-T-2F(PM6);CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,852;26,6;71,7;16,3;-5.65;-4.1;1.55;Image;910;1,36;;;-5.41;-3.47;1.94;;680;1.82;;;
10.1002/aenm.202302063;Y6;CCCCCCCCCCCC1=C(SC2=C1SC1=C2N(CC(CC)CCCC)C2=C1C1=NSN=C1C1=C2N(CC(CC)CCCC)C2=C1SC1=C2SC(C=C2C(=O)C3=CC(F)=C(F)C=C3C2=C(C#N)C#N)=C1CCCCCCCCCCC)C=C1C(=O)C2=CC(F)=C(F)C=C2C1=C(C#N)C#N;PBDB-T-2F(PM6);CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,866;26,5;76,1;17,5;-5.65;-4.1;1.55;Image;900;1,38;;;-5.41;-3.47;1.94;;680;1.82;;;
10.1002/aenm.202401597;Y6-BO ;CCCCCCCCCCCc3c(/C=C/2C(=O)c1cc(F)c(F)cc1C2C(C#N)C#N)sc%11c3sc%12c%10c4nsnc4c9c8sc7c(CCCCCCCCCCC)c(C=c6c(=O)c5cc(F)c(F)cc5c6=C(C#N)C#N)sc7c8n(CC(CCCC)CCCCCC)c9c%10n(CC(CCCC)CCCCCC)c%11%12;PBDB-T-2F(PM6);CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,84;26,8;78,5;17,9;-5.69;-4.03;1.66;Image;900;1,38;;;-5.51;-3.65;1.86;;680;1.82;;;
10.1002/aenm.202401597;Y6-HU;CCCCCCCCCCCc3c(/C=C/2C(=O)c1cc(F)c(F)cc1C2C(C#N)C#N)sc%11c3sc%12c%10c4nsnc4c9c8sc7c(CCCCCCCCCCC)c(C=c6c(=O)c5cc(F)c(F)cc5c6=C(C#N)C#N)sc7c8n(CC(CCCCCCC)CCCCCCCCC)c9c%10n(CC(CCCCCCC)CCCCCCCCC)c%11%12;PBDB-T-2F(PM6);CCCCC(CC)CC1=C(C=C(S1)C2=C3C=C(SC3=C(C4=C2SC(=C4)C5=CC=C(S5)C6=C7C(=C(S6)C8=CC=C(S8)C)C(=O)C9=C(SC(=C9C7=O)CC(CC)CCCC)CC(CC)CCCC)C1=CC(=C(S1)CC(CC)CCCC)F)C)F;0,87;27,2;79;19,1;-5.72;-4.01;1.71;Image;903;1,37;;;-5.51;-3.65;1.86;;680;1.82;;;
