;Target_CI
1256;0.6019351354866125
1257;0.4593172324327268
1258;0.4938196354978582
1259;0.4653259666896489
1260;0.49435340533261657
1261;0.6354124716264542
1262;0.7090433966502181
1263;0.7456809636328171
1264;0.7521534645912099
1265;0.7323342606162859
1266;0.763066069169327
1267;0.7545536930451298
1268;0.7435910447209864
1269;0.7545536930451298
1270;0.5862738786280768
1271;0.7267614369591304
1272;0.7573037994720625
1273;0.7196113426015363
1274;0.654927295283782
1275;0.7612881911235676
1276;0.5329065684504245
1277;0.7743861654616115
1278;0.7738154195586873
1279;0.7586297508869123
1280;0.6221208913195159
1281;0.6175169406618255
1282;0.6176399773763488
1283;0.6232055577660987
1284;0.6618450369232636
1285;0.641779052169232
1286;0.5855555590328271
1287;0.635366218335188
1288;0.6442108121595658
1289;0.5273870982592005
1290;0.6544697788075272
1291;0.6542136009353574
1292;0.45644228515803303
1293;0.5518273392028678
1294;0.5805401878271677
1295;0.4157210643113878
1296;0.7572632072394825
1297;0.7619025419839938
1298;0.7036619720529713
1299;0.7450755696207235
1300;0.7450755696207235
1301;0.7358613810929743
1302;0.7358613810929743
1303;0.7675462833464463
1304;0.6271888313430356
1305;0.6605704542587759
1306;0.4333286323345731
1307;0.5857816160815854
1308;0.6502843785640121
1309;0.4944114401651357
1310;0.4467756846247525
1311;0.4467756846247525
1312;0.4467756846247525
1313;0.45785982776762846
1314;0.27761142621210483
1315;0.7042240347166069
1316;0.6242916165590451
1317;0.03498757214354795
1318;0.6221277425645505
1319;0.491762452389697
1320;0.6138790020436531
1321;0.6399169112172176
1322;0.575725644283252
1323;0.5808369730071593
1324;0.6115519377652225
1325;0.49498252804498666
1326;0.49498252804498666
1327;0.49498252804498666
1328;0.614753001130081
1329;0.5753730349121969
1330;0.5089814928722002
1331;0.5089814928722002
1332;0.5089814928722002
1333;0.5595807162170978
1334;0.5595807162170978
1335;0.5595807162170978
1336;0.6090659753281583
1337;0.6090659753281583
1338;0.6090659753281583
1339;0.6109476689466066
1340;0.6109476689466066
1341;0.6109476689466066
1342;0.6212443646569643
1343;0.6634383000016872
1344;0.6634383000016872
1345;0.628410646211915
1346;0.17534895952065085
1347;0.6464433043231829
1348;0.6174637925840355
1349;0.630122433439539
1350;0.6349878618640579
1351;0.5273791385186123
1352;0.696129406150941
1353;0.6983485055589095
1354;0.6983485055589095
1355;0.6983485055589095
1356;0.7047850000769696
1357;0.7440882316839061
1358;0.7440882316839061
1359;0.7648323633906972
1360;0.7648323633906972
1361;0.6877202142589967
1362;0.6877202142589967
1363;0.788299455240011
1364;0.788299455240011
1365;0.6721003861157026
1366;0.6484418039506973
1367;0.5879545906894726
1368;0.5879545906894726
1369;0.5424597189020145
1370;0.6231330403370247
1371;0.6231330403370247
1372;0.6231330403370247
1373;0.6231330403370247
1374;0.6121773324439763
1375;0.5755146835362798
1376;0.6636871563143509
1377;0.5917971267775429
1378;0.7059213891911826
1379;0.6180453345800334
1380;0.6428185862906602
1381;0.6175347764366659
1382;0.7514394055502012
1383;0.7709106079003462
1384;0.7645860090527852
1385;0.7413151242058744
1386;0.7340299228930487
1387;0.714607752497033
1388;0.7645696642697727
1389;0.7681742970510217
1390;0.7580387503171021
1391;0.7737223729266478
1392;0.7231217160033011
1393;0.7139305748423842
1394;0.7329784241311661
1395;0.7522631623274777
1396;0.7522631623274777
1397;0.7279612323093207
1398;0.7537035377423686
1399;0.732005122631212
1400;0.7552714350122828
1401;0.7292622985313655
1402;0.7156953457007397
1403;0.714787739433884
1404;0.7067157128741476
1405;0.7156999316246542
1406;0.7776576241646772
1407;0.7864029247735665
1408;0.7806019655111127
1409;0.5494908435397086
1410;0.547396346164558
1411;0.6207267172359577
1412;0.46668565514113597
1413;0.46668565514113597
1414;0.7798811411264759
1415;0.5207293585163781
1416;0.44484392420631336
1417;0.44484392420631336
1418;0.5826122444422503
1419;0.5826122444422503
1420;0.5755962978570048
1421;0.49621650058857014
1422;0.49621650058857014
1423;0.5592110626028045
1424;0.5779408340225448
1425;0.5319460744159011
1426;0.5815973093763392
1427;0.501558872538792
1428;0.6145952291563958
1429;0.6000958154708816
1430;0.6000958154708816
1431;0.48041413001823946
1432;0.48041413001823946
1433;0.48041413001823946
1434;0.560116318814516
1435;0.560116318814516
1436;0.5808926082529591
1437;0.3389938136663222
1438;0.3389938136663222
1439;0.5808926082529591
1440;0.5654754099359998
1441;0.6009234645993036
1442;0.5510379571346732
1443;0.5870758159669279
1444;0.5193633403720045
1445;0.5651549842782141
1446;0.20426869624005142
1447;0.32649620266895635
1448;0.5366539737311625
1449;0.5164488679588036
1450;0.5079437213013656
1451;0.4734507289408417
1452;0.4734507289408417
1453;0.4734507289408417
1454;0.4734507289408417
1455;0.4734507289408417
1456;0.595049088769485
1457;0.5555608697192321
1458;0.5372137920103321
1459;0.4033940040568586
1460;0.4033940040568586
1461;0.42171915920024816
1462;0.4113927106112235
1463;0.4113927106112235
1464;0.42171915920024816
1465;0.576177403746451
1466;0.576177403746451
1467;0.5274042467262419
1468;0.4273589495601794
1469;0.4273589495601794
1470;0.39084280477282535
1471;0.39084280477282535
1472;0.36697402212190944
1473;0.36697402212190944
1474;0.5146126577473216
1475;0.5467780688478834
1476;0.5425943645027368
1477;0.2532108458636385
1478;0.4164796232030391
1479;0.4325624971246458
1480;0.49648433550415044
1481;0.49648433550415044
1482;0.4501440624273658
1483;0.539881877111499
1484;0.4323169680935539
1485;0.5521781165339755
1486;0.5367820384036676
1487;0.5369213754223688
1488;0.5840455341313338
1489;0.6117027322066005
1490;0.5834583433457465
1491;0.5097779819694078
1492;0.6152065653428358
1493;0.6206253228157866
1494;0.5833954200180818
1495;0.5778265932132048
1496;0.5286783921287562
1497;0.42837880014803487
1498;0.4587926256409199
1499;0.5033202063890067
1500;0.536393179486804
1501;0.536393179486804
1502;0.536393179486804
1503;0.536393179486804
1504;0.2469564894260475
1505;0.4466384538483781
1506;0.4922453425496475
1507;0.44822691861986763
1508;0.4619067849860976
1509;0.5029604562487938
1510;0.5698474277615359
1511;0.5698474277615359
1512;0.3479489437563963
1513;0.3479489437563963
1514;0.5785512734104037
1515;0.5785512734104037
1516;0.44024638367286034
1517;0.6867345861369
1518;0.6027135365619584
1519;0.6253883248297059
1520;0.6015704167354655
1521;0.6028313261516524
1522;0.5471778946885487
1523;0.6534824861974267
1524;0.6992073149736661
1525;0.7149276311509445
1526;0.7598979556145781
1527;0.5498892620585478
1528;0.7478890400598248
1529;0.7604773618969615
1530;0.7641593984548123
1531;0.7733524186931673
1532;0.7725610174301136
1533;0.7427442642015313
1534;0.7719639158095237
1535;0.7551135623958641
1536;0.7546190200895819
1537;0.6331180357893199
1538;0.7473121251416998
1539;0.7401220727945965
1540;0.7326808080574075
1541;0.7568629536095275
1542;0.782528366649016
1543;0.7480729961826115
1544;0.7405830332095062
1545;0.7311940784308834
1546;0.7515622231378185
1547;0.4407638362222958
1548;0.17442399821037327
1549;0.5826631052922772
1550;0.6340054041674851
1551;0.6340054041674851
1552;0.5829822845779886
1553;0.5829822845779886
1554;0.5796685794426039
1555;0.5796685794426039
1556;0.6224270738628463
1557;0.6113440234296222
1558;0.6535626741951926
1559;0.5606684663429117
1560;0.6369203174273522
1561;0.45683829303726237
1562;0.572931539322458
1563;0.6736177521596602
1564;0.5917771855045297
1565;0.6538269539558961
1566;0.62204892923084
1567;0.6671502462258564
1568;0.7372628438940423
1569;0.7563377260257536
1570;0.7417193367486401
1571;0.7443884352163914
1572;0.6820882535521058
1573;0.6303859830696673
1574;0.6302959023085344
